Time_x,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,TimeStamp_x,TimeBin,Time_y,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeStamp_y,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,TotalTime,LeaderTime,GapToLeader,NextDriverTime,GapToAhead,PrevDriverTime,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,NextPitOutTime,PitDuration,Driver_idx,Team_idx,dnf,status_14,status_126,status_16,status_167,status_67,status_671,status_71,status_26,status_6,status_2,status_6712,status_712
0 days 01:22:24.885000,LEC,16,0 days 00:01:25.153000,17.0,1.0,,0 days 01:22:22.089000,0 days 00:00:24.018000,0 days 00:00:32.833000,0 days 00:00:28.302000,0 days 01:21:23.793000,0 days 01:21:56.626000,0 days 01:22:24.928000,273.0,284.0,278.0,308.0,False,SOFT,17.0,False,Ferrari,0 days 01:20:59.732000,2025-06-01 13:25:03.930,1,3.0,,,False,False,0 days 01:22:24.885000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,85.153,1391.237,1373.612,17.625,1378.074,13.163000000000011,1393.232,1.9949999999998909,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:22:06.837000,0 days 01:22:46.677000,0 days 00:00:24.588000,4,4,False,,,,,,,,,,,,
0 days 01:24:04.056000,LEC,16,0 days 00:01:39.171000,18.0,2.0,0 days 01:22:46.677000,,0 days 00:00:42.623000,0 days 00:00:32.349000,0 days 00:00:24.199000,0 days 01:23:07.551000,0 days 01:23:39.900000,0 days 01:24:04.099000,264.0,272.0,279.0,255.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:22:24.885000,2025-06-01 13:26:29.083,1,7.0,,,False,False,0 days 01:24:04.056000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,99.171,1490.408,1454.305,36.10299999999984,1485.506,4.901999999999816,1495.028,4.620000000000118,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:23:46.008000,,0,4,4,False,,,,,,,,,,,,
0 days 01:25:24.641000,LEC,16,0 days 00:01:20.585000,19.0,2.0,,,0 days 00:00:23.839000,0 days 00:00:32.303000,0 days 00:00:24.443000,0 days 01:24:27.938000,0 days 01:25:00.241000,0 days 01:25:24.684000,271.0,267.0,279.0,306.0,True,MEDIUM,2.0,True,Ferrari,0 days 01:24:04.056000,2025-06-01 13:28:08.254,1,6.0,,,False,True,0 days 01:25:24.641000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.585,1570.993,1535.155,35.837999999999965,1561.798,9.194999999999936,1571.813,0.8200000000001637,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:25:06.593000,,0,4,4,False,,,,,,,,,,,,
0 days 01:26:45.416000,LEC,16,0 days 00:01:20.775000,20.0,2.0,,,0 days 00:00:24.071000,0 days 00:00:32.439000,0 days 00:00:24.265000,0 days 01:25:48.755000,0 days 01:26:21.194000,0 days 01:26:45.459000,273.0,278.0,280.0,305.0,False,MEDIUM,3.0,True,Ferrari,0 days 01:25:24.641000,2025-06-01 13:29:28.839,1,6.0,,,False,True,0 days 01:26:45.416000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.775,1651.768,1616.281,35.48700000000008,1644.338,7.430000000000064,1657.131,5.363000000000056,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:26:27.368000,,0,4,4,False,,,,,,,,,,,,
0 days 01:28:05.523000,LEC,16,0 days 00:01:20.107000,21.0,2.0,,,0 days 00:00:23.719000,0 days 00:00:32.203000,0 days 00:00:24.185000,0 days 01:27:09.178000,0 days 01:27:41.381000,0 days 01:28:05.566000,274.0,285.0,280.0,305.0,True,MEDIUM,4.0,True,Ferrari,0 days 01:26:45.416000,2025-06-01 13:30:49.614,1,5.0,,,False,True,0 days 01:28:05.523000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.107,1731.875,1697.752,34.12300000000005,1731.083,0.7919999999999163,1737.676,5.800999999999931,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:27:47.475000,,0,4,4,False,,,,,,,,,,,,
0 days 01:29:25.441000,LEC,16,0 days 00:01:19.918000,22.0,2.0,,,0 days 00:00:23.675000,0 days 00:00:32.221000,0 days 00:00:24.022000,0 days 01:28:29.241000,0 days 01:29:01.462000,0 days 01:29:25.484000,271.0,284.0,281.0,306.0,True,MEDIUM,5.0,True,Ferrari,0 days 01:28:05.523000,2025-06-01 13:32:09.721,1,4.0,,,False,True,0 days 01:29:25.441000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.918,1811.7930000000001,1782.987,28.80600000000004,1806.363,5.430000000000064,1817.956,6.1629999999997835,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:29:07.393000,,0,4,4,False,,,,,,,,,,,,
0 days 01:30:44.908000,LEC,16,0 days 00:01:19.467000,23.0,2.0,,,0 days 00:00:23.588000,0 days 00:00:31.959000,0 days 00:00:23.920000,0 days 01:29:49.072000,0 days 01:30:21.031000,0 days 01:30:44.951000,273.0,285.0,282.0,308.0,True,MEDIUM,6.0,True,Ferrari,0 days 01:29:25.441000,2025-06-01 13:33:29.639,1,4.0,,,False,True,0 days 01:30:44.908000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.467,1891.26,1875.95,15.309999999999945,1886.207,5.052999999999884,1897.9859999999999,6.725999999999885,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:30:26.860000,,0,4,4,False,,,,,,,,,,,,
0 days 01:32:04.486000,LEC,16,0 days 00:01:19.578000,24.0,2.0,,,0 days 00:00:23.503000,0 days 00:00:32.016000,0 days 00:00:24.059000,0 days 01:31:08.454000,0 days 01:31:40.470000,0 days 01:32:04.529000,278.0,286.0,280.0,309.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:30:44.908000,2025-06-01 13:34:49.106,1,4.0,,,False,True,0 days 01:32:04.486000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.578,1970.838,1955.9080000000001,14.929999999999836,1966.048,4.789999999999964,1978.29,7.451999999999998,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:31:46.438000,,0,4,4,False,,,,,,,,,,,,
0 days 01:33:24.097000,LEC,16,0 days 00:01:19.611000,25.0,2.0,,,0 days 00:00:23.536000,0 days 00:00:32.003000,0 days 00:00:24.072000,0 days 01:32:28.065000,0 days 01:33:00.068000,0 days 01:33:24.140000,280.0,289.0,280.0,308.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:32:04.486000,2025-06-01 13:36:08.684,1,4.0,,,False,True,0 days 01:33:24.097000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.611,2050.449,2036.032,14.417000000000144,2045.965,4.484000000000151,2058.799,8.349999999999909,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:33:06.049000,,0,4,4,False,,,,,,,,,,,,
0 days 01:34:44.080000,LEC,16,0 days 00:01:19.983000,26.0,2.0,,,0 days 00:00:23.689000,0 days 00:00:32.134000,0 days 00:00:24.160000,0 days 01:33:47.829000,0 days 01:34:19.963000,0 days 01:34:44.123000,277.0,283.0,282.0,310.0,False,MEDIUM,9.0,True,Ferrari,0 days 01:33:24.097000,2025-06-01 13:37:28.295,1,4.0,,,False,True,0 days 01:34:44.080000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.983,2130.432,2116.414,14.017999999999574,2125.877,4.554999999999836,2139.447,9.015000000000327,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:34:26.032000,,0,4,4,False,,,,,,,,,,,,
0 days 01:36:04.061000,LEC,16,0 days 00:01:19.981000,27.0,2.0,,,0 days 00:00:23.649000,0 days 00:00:32.184000,0 days 00:00:24.148000,0 days 01:35:07.772000,0 days 01:35:39.956000,0 days 01:36:04.104000,280.0,290.0,281.0,310.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:34:44.080000,2025-06-01 13:38:48.278,1,4.0,,,False,True,0 days 01:36:04.061000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.981,2210.413,2197.0860000000002,13.32699999999977,2205.8450000000003,4.567999999999756,2219.873,9.460000000000036,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:35:46.013000,,0,4,4,False,,,,,,,,,,,,
0 days 01:37:24.122000,LEC,16,0 days 00:01:20.061000,28.0,2.0,,,0 days 00:00:23.718000,0 days 00:00:32.152000,0 days 00:00:24.191000,0 days 01:36:27.822000,0 days 01:36:59.974000,0 days 01:37:24.165000,274.0,287.0,281.0,311.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:36:04.061000,2025-06-01 13:40:08.259,1,4.0,,,False,True,0 days 01:37:24.122000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.061,2290.474,2277.666,12.807999999999993,2285.6440000000002,4.829999999999927,2300.353,9.878999999999905,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:37:06.074000,,0,4,4,False,,,,,,,,,,,,
0 days 01:38:44.101000,LEC,16,0 days 00:01:19.979000,29.0,2.0,,,0 days 00:00:23.653000,0 days 00:00:32.127000,0 days 00:00:24.199000,0 days 01:37:47.818000,0 days 01:38:19.945000,0 days 01:38:44.144000,277.0,287.0,282.0,310.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:37:24.122000,2025-06-01 13:41:28.320,1,4.0,,,False,True,0 days 01:38:44.101000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.979,2370.453,2360.986,9.467000000000098,2365.66,4.79300000000012,2380.559,10.106000000000222,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:38:26.053000,,0,4,4,False,,,,,,,,,,,,
0 days 01:40:04.189000,LEC,16,0 days 00:01:20.088000,30.0,2.0,,,0 days 00:00:23.604000,0 days 00:00:32.295000,0 days 00:00:24.189000,0 days 01:39:07.748000,0 days 01:39:40.043000,0 days 01:40:04.232000,278.0,289.0,280.0,310.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:38:44.101000,2025-06-01 13:42:48.299,1,3.0,,,False,True,0 days 01:40:04.189000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.088,2450.541,2440.793,9.748000000000047,2445.649,4.89200000000028,2458.454,7.913000000000011,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:39:46.141000,,0,4,4,False,,,,,,,,,,,,
0 days 01:41:24.274000,LEC,16,0 days 00:01:20.085000,31.0,2.0,,,0 days 00:00:23.605000,0 days 00:00:32.263000,0 days 00:00:24.217000,0 days 01:40:27.837000,0 days 01:41:00.100000,0 days 01:41:24.317000,281.0,290.0,283.0,311.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:40:04.189000,2025-06-01 13:44:08.387,1,3.0,,,False,True,0 days 01:41:24.274000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.085,2530.626,2520.512,10.114000000000033,2525.967,4.6590000000001055,2536.67,6.043999999999869,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:41:06.226000,,0,4,4,False,,,,,,,,,,,,
0 days 01:42:44.281000,LEC,16,0 days 00:01:20.007000,32.0,2.0,,,0 days 00:00:23.723000,0 days 00:00:32.150000,0 days 00:00:24.134000,0 days 01:41:48.040000,0 days 01:42:20.190000,0 days 01:42:44.324000,268.0,279.0,281.0,311.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:41:24.274000,2025-06-01 13:45:28.472,1,3.0,,,False,True,0 days 01:42:44.281000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.007,2610.633,2600.495,10.13799999999992,2606.033,4.599999999999909,2615.125,4.492000000000189,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:42:26.233000,,0,4,4,False,,,,,,,,,,,,
0 days 01:44:04.521000,LEC,16,0 days 00:01:20.240000,33.0,2.0,,,0 days 00:00:23.794000,0 days 00:00:32.231000,0 days 00:00:24.215000,0 days 01:43:08.118000,0 days 01:43:40.349000,0 days 01:44:04.564000,269.0,277.0,281.0,311.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:42:44.281000,2025-06-01 13:46:48.479,1,3.0,,,False,True,0 days 01:44:04.521000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.24,2690.873,2680.882,9.990999999999985,2685.935,4.938000000000102,2693.852,2.9789999999998145,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:43:46.473000,,0,4,4,False,,,,,,,,,,,,
0 days 01:45:24.859000,LEC,16,0 days 00:01:20.338000,34.0,2.0,,,0 days 00:00:23.804000,0 days 00:00:32.200000,0 days 00:00:24.334000,0 days 01:44:28.368000,0 days 01:45:00.568000,0 days 01:45:24.902000,275.0,288.0,281.0,310.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:44:04.521000,2025-06-01 13:48:08.719,1,3.0,,,False,True,0 days 01:45:24.859000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.338,2771.211,2761.3559999999998,9.855000000000018,2765.848,5.362999999999829,2772.776,1.5650000000000546,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:45:06.811000,,0,4,4,False,,,,,,,,,,,,
0 days 01:46:45.258000,LEC,16,0 days 00:01:20.399000,35.0,2.0,,,0 days 00:00:23.743000,0 days 00:00:32.341000,0 days 00:00:24.315000,0 days 01:45:48.645000,0 days 01:46:20.986000,0 days 01:46:45.301000,277.0,279.0,282.0,311.0,False,MEDIUM,18.0,True,Ferrari,0 days 01:45:24.859000,2025-06-01 13:49:29.057,1,3.0,,,False,True,0 days 01:46:45.258000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.399,2851.61,2841.506,10.10400000000027,2845.702,5.907999999999902,2851.917,0.306999999999789,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:46:27.210000,,0,4,4,False,,,,,,,,,,,,
0 days 01:48:06.417000,LEC,16,0 days 00:01:21.159000,36.0,2.0,,,0 days 00:00:24.108000,0 days 00:00:32.596000,0 days 00:00:24.455000,0 days 01:47:09.409000,0 days 01:47:42.005000,0 days 01:48:06.460000,271.0,282.0,283.0,311.0,False,MEDIUM,19.0,True,Ferrari,0 days 01:46:45.258000,2025-06-01 13:50:49.456,1,4.0,,,False,True,0 days 01:48:06.417000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,81.159,2932.7690000000002,2921.635,11.134000000000015,2931.135,1.6340000000000146,2943.68,10.910999999999603,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:47:48.369000,,0,4,4,False,,,,,,,,,,,,
0 days 01:49:27.528000,LEC,16,0 days 00:01:21.111000,37.0,2.0,,,0 days 00:00:23.951000,0 days 00:00:32.602000,0 days 00:00:24.558000,0 days 01:48:30.411000,0 days 01:49:03.013000,0 days 01:49:27.571000,264.0,290.0,282.0,318.0,False,MEDIUM,20.0,True,Ferrari,0 days 01:48:06.417000,2025-06-01 13:52:10.615,1,4.0,,,False,True,0 days 01:49:27.528000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,81.111,3013.88,3002.092,11.788000000000011,3010.243,3.637000000000171,3024.464,10.583999999999833,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:49:09.480000,,0,4,4,False,,,,,,,,,,,,
0 days 01:50:48.353000,LEC,16,0 days 00:01:20.825000,38.0,2.0,,,0 days 00:00:23.865000,0 days 00:00:32.370000,0 days 00:00:24.590000,0 days 01:49:51.436000,0 days 01:50:23.806000,0 days 01:50:48.396000,269.0,282.0,283.0,312.0,False,MEDIUM,21.0,True,Ferrari,0 days 01:49:27.528000,2025-06-01 13:53:31.726,1,4.0,,,False,True,0 days 01:50:48.353000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.825,3094.705,3081.773,12.931999999999789,3089.686,5.018999999999778,3104.976,10.271000000000186,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:50:30.305000,,0,4,4,False,,,,,,,,,,,,
0 days 01:52:09.265000,LEC,16,0 days 00:01:20.912000,39.0,2.0,,,0 days 00:00:23.848000,0 days 00:00:32.525000,0 days 00:00:24.539000,0 days 01:51:12.244000,0 days 01:51:44.769000,0 days 01:52:09.308000,275.0,287.0,282.0,313.0,False,MEDIUM,22.0,True,Ferrari,0 days 01:50:48.353000,2025-06-01 13:54:52.551,1,4.0,,,False,True,0 days 01:52:09.265000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.912,3175.617,3161.718,13.899000000000342,3169.3360000000002,6.280999999999949,3185.675,10.057999999999993,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:51:51.217000,,0,4,4,False,,,,,,,,,,,,
0 days 01:53:35.021000,LEC,16,0 days 00:01:25.756000,40.0,2.0,,0 days 01:53:32.336000,0 days 00:00:23.910000,0 days 00:00:33.227000,0 days 00:00:28.619000,0 days 01:52:33.218000,0 days 01:53:06.445000,0 days 01:53:35.064000,279.0,285.0,282.0,312.0,False,MEDIUM,23.0,True,Ferrari,0 days 01:52:09.265000,2025-06-01 13:56:13.463,1,4.0,,,False,False,0 days 01:53:35.021000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,85.756,3261.373,3242.011,19.36200000000008,3249.062,12.31100000000015,3266.445,5.072000000000116,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:53:16.973000,0 days 01:53:54.134000,0 days 00:00:21.798000,4,4,False,,,,,,,,,,,,
0 days 01:55:13.585000,LEC,16,0 days 00:01:38.564000,41.0,3.0,0 days 01:53:54.134000,,0 days 00:00:42.647000,0 days 00:00:31.939000,0 days 00:00:23.978000,0 days 01:54:17.711000,0 days 01:54:49.650000,0 days 01:55:13.628000,270.0,272.0,281.0,257.0,False,MEDIUM,24.0,True,Ferrari,0 days 01:53:35.021000,2025-06-01 13:57:39.219,1,6.0,,,False,False,0 days 01:55:13.585000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,98.564,3359.937,3322.136,37.80099999999993,3352.92,7.016999999999825,3363.487,3.550000000000182,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:54:55.537000,,0,4,4,False,,,,,,,,,,,,
0 days 01:56:32.939000,LEC,16,0 days 00:01:19.354000,42.0,3.0,,,0 days 00:00:23.708000,0 days 00:00:31.802000,0 days 00:00:23.844000,0 days 01:55:37.336000,0 days 01:56:09.138000,0 days 01:56:32.982000,276.0,282.0,282.0,308.0,True,MEDIUM,25.0,True,Ferrari,0 days 01:55:13.585000,2025-06-01 13:59:17.783,1,5.0,,,False,True,0 days 01:56:32.939000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.354,3439.291,3402.277,37.014000000000124,3427.847,11.44399999999996,3444.2,4.908999999999651,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:56:14.891000,,0,4,4,False,,,,,,,,,,,,
0 days 01:57:52.509000,LEC,16,0 days 00:01:19.570000,43.0,3.0,,,0 days 00:00:23.595000,0 days 00:00:31.932000,0 days 00:00:24.043000,0 days 01:56:56.577000,0 days 01:57:28.509000,0 days 01:57:52.552000,270.0,272.0,281.0,309.0,False,MEDIUM,26.0,True,Ferrari,0 days 01:56:32.939000,2025-06-01 14:00:37.137,1,5.0,,,False,True,0 days 01:57:52.509000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.57,3518.861,3481.766,37.0949999999998,3508.876,9.984999999999673,3524.911,6.050000000000182,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:57:34.461000,,0,4,4,False,,,,,,,,,,,,
0 days 01:59:11.830000,LEC,16,0 days 00:01:19.321000,44.0,3.0,,,0 days 00:00:23.583000,0 days 00:00:31.942000,0 days 00:00:23.796000,0 days 01:58:16.135000,0 days 01:58:48.077000,0 days 01:59:11.873000,269.0,281.0,284.0,308.0,True,MEDIUM,27.0,True,Ferrari,0 days 01:57:52.509000,2025-06-01 14:01:56.707,1,5.0,,,False,True,0 days 01:59:11.830000,0 days 01:00:00,0 days 01:00:18.048000,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.321,3598.182,3561.46,36.72199999999975,3589.806,8.375999999999749,3605.651,7.469000000000051,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:58:53.782000,,0,4,4,False,,,,,,,,,,,,
0 days 02:00:31.011000,LEC,16,0 days 00:01:19.181000,45.0,3.0,,,0 days 00:00:23.531000,0 days 00:00:31.790000,0 days 00:00:23.860000,0 days 01:59:35.404000,0 days 02:00:07.194000,0 days 02:00:31.054000,277.0,284.0,284.0,311.0,True,MEDIUM,28.0,True,Ferrari,0 days 01:59:11.830000,2025-06-01 14:03:16.028,1,5.0,,,False,True,0 days 02:00:31.011000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,2.0,0.0,0.0,79.181,3677.363,3640.898,36.46499999999969,3671.218,6.144999999999982,3684.827,7.4640000000003965,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:00:12.777000,,0,4,4,False,,,,,,,,,,,,
0 days 02:01:50.888000,LEC,16,0 days 00:01:19.877000,46.0,3.0,,,0 days 00:00:23.571000,0 days 00:00:32.171000,0 days 00:00:24.135000,0 days 02:00:54.625000,0 days 02:01:26.796000,0 days 02:01:50.931000,265.0,266.0,283.0,313.0,False,MEDIUM,29.0,True,Ferrari,0 days 02:00:31.011000,2025-06-01 14:04:35.209,1,5.0,,,False,True,0 days 02:01:50.888000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,2.0,0.0,0.0,79.877,3757.24,3720.133,37.10699999999997,3756.334,0.9059999999999491,3764.178,6.938000000000102,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:01:32.654000,,0,4,4,False,,,,,,,,,,,,
0 days 02:03:10.694000,LEC,16,0 days 00:01:19.806000,47.0,3.0,,,0 days 00:00:23.650000,0 days 00:00:32.105000,0 days 00:00:24.051000,0 days 02:02:14.581000,0 days 02:02:46.686000,0 days 02:03:10.737000,270.0,271.0,285.0,314.0,False,MEDIUM,30.0,True,Ferrari,0 days 02:01:50.888000,2025-06-01 14:05:55.086,1,4.0,,,False,True,0 days 02:03:10.694000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,2.0,0.0,0.0,79.806,3837.046,3799.763,37.2829999999999,3813.147,23.898999999999887,3843.571,6.525000000000091,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:02:52.460000,,0,4,4,False,,,,,,,,,,,,
0 days 02:04:29.998000,LEC,16,0 days 00:01:19.304000,48.0,3.0,,,0 days 00:00:23.410000,0 days 00:00:31.928000,0 days 00:00:23.966000,0 days 02:03:34.147000,0 days 02:04:06.075000,0 days 02:04:30.041000,266.0,281.0,285.0,314.0,False,MEDIUM,31.0,True,Ferrari,0 days 02:03:10.694000,2025-06-01 14:07:14.892,1,4.0,,,False,True,0 days 02:04:29.998000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,2.0,0.0,0.0,79.304,3916.35,3879.141,37.20899999999983,3909.062,7.288000000000011,3922.618,6.268000000000029,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:04:11.764000,,0,4,4,False,,,,,,,,,,,,
0 days 02:05:49.733000,LEC,16,0 days 00:01:19.735000,49.0,3.0,,,0 days 00:00:23.596000,0 days 00:00:32.049000,0 days 00:00:24.090000,0 days 02:04:53.637000,0 days 02:05:25.686000,0 days 02:05:49.776000,275.0,289.0,285.0,315.0,False,MEDIUM,32.0,True,Ferrari,0 days 02:04:29.998000,2025-06-01 14:08:34.196,1,4.0,,,False,True,0 days 02:05:49.733000,0 days 02:00:00,0 days 02:00:18.234000,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,2.0,0.0,0.0,79.735,3996.085,3962.331,33.753999999999905,3986.203,9.882000000000062,4001.739,5.653999999999996,1,0.0,0.0,,0.0,0.0,0.0,0 days 00:05:31.499000,,0,4,4,False,,,,,,,,,,,,
